Movie_Title,Movie_ID,ListOfCertificate
Southpaw,1798684,R
The Devil Inside,1560985,R
No Good Deed,2011159,PG-13
Kicking & Screaming,384642,PG
The Strangers,482606,R
Papillon,70511,"R,PG"
Final Destination,195714,R
RED 2,1821694,PG-13
Urban Cowboy,81696,PG
Parasite,6751668,R
Madea's Big Happy Family,1787759,PG-13
T-Rex: Back to the Cretaceous,163862,
Beethoven's 2nd,106375,PG
Corpse Bride,121164,PG
RoboCop,93870,"R,X"
Problem Child,100419,PG
Rookie of the Year,107985,PG
Life as We Know It,1055292,PG-13
"Yours, Mine & Ours",443295,PG
A Simple Favor,7040874,R
3:10 to Yuma,381849,R
Sabrina,114319,PG
Rambo III,95956,R
P.S. I Love You,431308,PG-13
Hero,299977,PG-13
Paycheck,338337,PG-13
Focus,2381941,R
Tin Cup,117918,R
The Three Musketeers,108333,PG
Austin Powers: International Man of Mystery,118655,PG-13
Insidious,1591095,PG-13
Final Destination 3,414982,R
The Verdict,84855,R
Paranormal Activity 4,2109184,R
This Means War,1596350,"R,PG-13"
Barbershop: The Next Cut,3628584,PG-13
Office Christmas Party,1711525,R
Ordinary People,81283,R
Starship Troopers,120201,R
Doc Hollywood,101745,PG-13
The Jackal,119395,R
Spawn,120177,"R,PG-13"
Dora and the Lost City of Gold,7547410,PG
Halloween H20: 20 Years Later,120694,R
Don't Say a Word,260866,R
The Nutcracker and the Four Realms,5523010,PG
The Guardian,406816,PG-13
I Am Number Four,1464540,PG-13
Tyler Perry's Why Did I Get Married?,906108,PG-13
The Shallows,4052882,PG-13
Ghosts of Girlfriends Past,821640,PG-13
The Haunting in Connecticut,492044,PG-13
Alien 3,103644,R
Neighbors 2: Sorority Rising,4438848,R
The BFG,3691740,PG
Never Been Kissed,151738,PG-13
Police Academy 2: Their First Assignment,89822,PG-13
Snake Eyes,120832,R
What Dreams May Come,120889,PG-13
Never Say Never Again,86006,PG
Happy Death Day,5308322,PG-13
Legend of the Guardians: The Owls of Ga'Hoole,1219342,PG
Eyes Wide Shut,120663,R
Hansel & Gretel: Witch Hunters,1428538,R
Darkest Hour,4555426,PG-13
Joy,2446980,PG-13
A Knight's Tale,183790,PG-13
Tombstone,108358,R
Executive Decision,116253,R
Rat Race,250687,PG-13
12 Years a Slave,2024544,R
Clueless,112697,PG-13
Guess Who's Coming to Dinner,61735,
The Time Machine,268695,PG-13
Saw V,1132626,R
A Civil Action,120633,PG-13
Midnight in Paris,1605783,PG-13
2001: A Space Odyssey,62622,G
Shanghai Noon,184894,PG-13
Escape Room,5886046,PG-13
The Man in the Iron Mask,120744,PG-13
American Reunion,1605630,R
Escape from Planet Earth,765446,PG
Beaches,94715,PG-13
Beethoven,103786,PG
The Perfect Guy,3862750,PG-13
Annie,83564,PG
Unlawful Entry,105699,R
12 Monkeys,114746,R
U.S. Marshals,120873,PG-13
13 Going on 30,337563,PG-13
The Blues Brothers,80455,R
Willow,96446,PG
The Whole Nine Yards,190138,R
The Butterfly Effect,289879,R
Red Eye,421239,PG-13
Throw Momma from the Train,94142,PG-13
The Lincoln Lawyer,1189340,R
Maze Runner: The Death Cure,4500922,PG-13
Demolition Man,106697,R
Baywatch,1469304,R
Step Up 2: The Streets,1023481,PG-13
The Secret Life of Walter Mitty,359950,PG
Without a Paddle,364751,PG-13
Bicentennial Man,182789,PG
Ali,248667,R
Tomb Raider,1365519,PG-13
Open Range,316356,R
Halloween,373883,R
Easy A,1282140,PG-13
Anastasia,118617,G
Tenet,6723592,PG-13
Funny Girl,62994,G
Death Becomes Her,104070,PG-13
Sea of Love,98273,R
The Croods: A New Age,2850386,PG
HouseSitter,104452,PG
RoboCop,1234721,PG-13
Curious George,381971,G
Jack,116669,PG-13
Little Man,430304,PG-13
Predator,93773,R
The Benchwarmers,437863,PG-13
"Honey, I Blew Up the Kid",104437,PG
Jack Reacher: Never Go Back,3393786,PG-13
Water for Elephants,1067583,PG-13
Pacific Rim: Uprising,2557478,PG-13
My Girl,102492,PG
Little Miss Sunshine,449059,R
Jungle 2 Jungle,119432,PG
Superman III,86393,PG
The Good Shepherd,343737,R
Snow Day,184907,PG
Tooth Fairy,808510,PG
The Family Stone,356680,PG-13
Hope Floats,119313,PG-13
Bad Santa,307987,R
Brüno,889583,R
Spies Like Us,90056,PG
Species,114508,R
Why Did I Get Married Too?,1391137,PG-13
Resident Evil: Afterlife,1220634,R
The Cable Guy,115798,PG-13
Baby Mama,871426,PG-13
Why Him?,4501244,R
Blockers,2531344,R
Burn After Reading,887883,R
Scrooged,96061,PG-13
The Lucky One,1327194,PG-13
The Wedding Planner,209475,PG-13
The Saint,120053,PG-13
National Lampoon's Vacation,85995,R
Shanghai Knights,300471,PG-13
Stomp the Yard,775539,PG-13
Deepwater Horizon,1860357,PG-13
After Earth,1815862,PG-13
The Goonies,89218,PG
Flatliners,99582,R
Patton,66206,"M,GP,PG"
A Beautiful Day in the Neighborhood,3224458,PG
Onward,7146812,PG
Ender's Game,1731141,PG-13
Miracles from Heaven,4257926,PG
Cinderella Man,352248,PG-13
The Electric Horseman,79100,PG
Mousehunt,119715,PG
The Wolfman,780653,R
Splash,88161,PG
Terminator: Dark Fate,6450804,R
For Your Eyes Only,82398,PG
Down and Out in Beverly Hills,90966,R
Bewitched,374536,PG-13
Underworld: Awakening,1496025,R
The Call of the Wild,7504726,PG
Underworld: Evolution,401855,R
The Adjustment Bureau,1385826,PG-13
The Fast and the Furious: Tokyo Drift,463985,PG-13
Black Mass,1355683,R
The Crying Game,104036,R
London Has Fallen,3300542,R
Jarhead,418763,R
Scary Stories to Tell in the Dark,3387520,PG-13
The Last Song,1294226,PG
Beavis and Butt-Head Do America,115641,PG-13
The Fifth Element,119116,PG-13
Thunderball,59800,"GP,PG"
What About Bob?,103241,PG
Song of the South,38969,G
The Witches of Eastwick,94332,R
Unknown,1401152,PG-13
Life,123964,R
The Shape of Water,5580390,R
Mona Lisa Smile,304415,PG-13
In & Out,119360,PG-13
Scent of a Woman,105323,R
Last Vegas,1204975,PG-13
Sky High,405325,PG
Working Girl,96463,R
Deja Vu,453467,PG-13
Diary of a Wimpy Kid,1196141,PG
Happy Feet Two,1402488,PG
Ice Age: Collision Course,3416828,PG
17 Again,974661,PG-13
The Wedding Ringer,884732,R
Down to Earth,231775,PG-13
The Nut Job,1821658,PG
Jackass: The Movie,322802,R
Field of Dreams,97351,PG
The Purge,2184339,R
Miracle,349825,PG
The Happening,949731,R
L.A. Confidential,119488,R
Mr. Mom,85970,PG
A Dog's Purpose,1753383,PG
Chronicle,1706593,PG-13
Staying Alive,86361,PG
Lara Croft Tomb Raider: The Cradle of Life,325703,PG-13
Flushed Away,424095,PG
Ever After: A Cinderella Story,120631,"PG-13,PG"
Bad Boys,112442,R
X-Men: Dark Phoenix,6565702,PG-13
Stakeout,94025,R
Anaconda,118615,PG-13
Magic Mike XXL,2268016,R
The Manchurian Candidate,368008,R
Herbie Fully Loaded,400497,G
Smokey and the Bandit II,81529,PG
Kill Bill: Vol. 2,378194,R
Big Fish,319061,PG-13
Allegiant,3410834,PG-13
The Parent Trap,120783,PG
Warm Bodies,1588173,PG-13
Bowfinger,131325,PG-13
Looper,1276104,R
Finding Forrester,181536,PG-13
The League of Extraordinary Gentlemen,311429,PG-13
Contraband,1524137,R
The Final Destination,1144884,R
The Bone Collector,145681,R
Legends of the Fall,110322,R
The Godfather: Part III,99674,R
Babe,112431,G
The Forgotten,356618,PG-13
Charlie Wilson's War,472062,R
Spies in Disguise,5814534,PG
Role Models,430922,R
A Good Day to Die Hard,1606378,R
Uncle Buck,98554,PG
Heat,113277,R
Instant Family,7401588,PG-13
Insomnia,278504,R
Holes,311289,PG
This Is 40,1758830,R
War Room,3832914,PG
The Tourist,1243957,PG-13
Octopussy,86034,PG
A Perfect Murder,120787,R
Insidious: The Last Key,5726086,PG-13
Sudden Impact,86383,R
Purple Rain,87957,R
Mr. Popper's Penguins,1396218,PG
Outbreak,114069,R
Skyscraper,5758778,PG-13
Blue Streak,181316,PG-13
Obsessed,1198138,PG-13
Road Trip,215129,R
Bring It On,204946,PG-13
The House with a Clock in Its Walls,2119543,PG
Percy Jackson: Sea of Monsters,1854564,PG
Book Club,6857166,PG-13
Guess Who,372237,PG-13
Sahara,318649,PG-13
Cool Runnings,106611,PG
Witness,90329,R
Lost in Space,120738,PG-13
Good Boys,6977338,R
Game Night,2704998,R
The Thomas Crown Affair,155267,R
Vertical Limit,190865,PG-13
The Big Short,1596363,R
Fool's Gold,770752,PG-13
Grumpy Old Men,107050,PG-13
Moonraker,79574,PG
World Trade Center,469641,PG-13
Rocky Balboa,479143,PG
Shaft,162650,R
V for Vendetta,434409,R
Mortal Kombat,113855,PG-13
JFK,102138,R
The Invisible Man,1051906,R
The Best Man Holiday,2083355,R
All the President's Men,74119,PG
No Strings Attached,1411238,R
Broken Arrow,115759,R
White Chicks,381707,PG-13
Shallow Hal,256380,PG-13
Any Which Way You Can,80377,PG
Groundhog Day,107048,PG
The Smurfs 2,2017020,"PG-13,PG"
Bird on a Wire,99141,PG-13
Turner & Hooch,98536,PG
The Spiderwick Chronicles,416236,PG
Paul Blart: Mall Cop 2,3450650,PG
Scary Movie 2,257106,R
The Rescuers,76618,G
National Lampoon's Christmas Vacation,97958,PG-13
The Score,227445,R
Safe Haven,1702439,PG-13
Sideways,375063,R
Dolphin Tale,1564349,PG
The Cannonball Run,82136,PG
Ace Ventura: Pet Detective,109040,PG-13
"I Love You, Man",1155056,R
Bridge of Spies,3682448,PG-13
Vantage Point,443274,PG-13
I Know What You Did Last Summer,119345,R
Dinner for Schmucks,427152,PG-13
Storks,4624424,PG
Hercules,1267297,PG-13
Jackass Number Two,493430,R
Barnyard,414853,PG
The Interpreter,373926,PG-13
Hotel for Dogs,785006,PG
Justin Bieber: Never Say Never,1702443,G
A Madea Family Funeral,7054636,PG-13
Hollow Man,164052,R
Boo! A Madea Halloween,5325452,PG-13
White House Down,2334879,PG-13
Yesterday,8079248,PG-13
John Carter,401729,PG-13
Spirit: Stallion of the Cimarron,166813,G
Monster House,385880,PG
The Jerk,79367,R
Captain Underpants: The First Epic Movie,2091256,PG
Christmas with the Kranks,388419,PG
Deep Blue Sea,149261,R
Law Abiding Citizen,1197624,R
Beetlejuice,94721,PG
Hugo,970179,PG
Along Came a Spider,164334,R
The Hitman's Bodyguard,1959563,R
Old School,302886,R
The Last of the Mohicans,104691,"R,PG-13"
Oliver & Company,95776,G
The Girl on the Train,3631112,R
Any Given Sunday,146838,R
Sin City,401792,R
The Rookie,265662,G
Zombieland,1156398,R
Moneyball,1210166,PG-13
Braveheart,112573,R
We Bought a Zoo,1389137,PG
Contagion,1598778,PG-13
2 Guns,1272878,R
"You, Me and Dupree",463034,PG-13
Hellboy II: The Golden Army,411477,PG-13
Star Trek: Generations,111280,PG
The Intern,2361509,PG-13
Barbershop,303714,PG-13
The Family Man,218967,PG-13
The Jewel of the Nile,89370,PG
The Haunted Mansion,338094,PG
Constantine,360486,R
Conspiracy Theory,118883,R
Cocoon,88933,PG-13
The Ring Two,377109,PG-13
Paddington,1109624,PG
Pete's Dragon,2788732,PG
White Men Can't Jump,105812,R
Knight and Day,1013743,PG-13
The Untouchables,94226,R
Star Trek III: The Search for Spock,88170,PG
Fantasia,32455,G
The English Patient,116209,R
Rugrats in Paris,213203,G
The Monuments Men,2177771,PG-13
Hooper,77696,PG
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,103060,PG
We Were Soldiers,277434,R
Tower Heist,471042,PG-13
Cocktail,94889,R
A.I. Artificial Intelligence,212720,PG-13
City of Angels,120632,PG-13
Pixels,2120120,PG-13
The Naked Gun: From the Files of Police Squad!,95705,PG-13
48 Hrs.,83511,R
Alien,78748,R
Star Trek II: The Wrath of Khan,84726,PG
Cape Fear,101540,R
The Day the Earth Stood Still,970416,PG-13
Limitless,1219289,PG-13
Earthquake,71455,PG
The Purge: Election Year,4094724,R
Hannah Montana: The Movie,1114677,G
Dark Shadows,1077368,PG-13
WarGames,86567,PG
The Golden Child,91129,PG-13
Knowing,448011,PG-13
War Horse,1568911,PG-13
Men in Black: International,2283336,PG-13
A Star Is Born,75265,R
Dear John,989757,PG-13
Footloose,87277,PG
While You Were Sleeping,114924,PG
21,478087,PG-13
The Notebook,332280,PG-13
Congo,112715,PG-13
Snow Dogs,281373,PG
School of Rock,332379,PG-13
Police Academy,87928,R
The Talented Mr. Ripley,134119,R
Payback,120784,R
Unstoppable,477080,PG-13
Ted 2,2637276,R
Heaven Can Wait,77663,PG
MASH,66026,"R,PG"
Eight Below,397313,PG
Beowulf,442933,PG-13
Maze Runner: The Scorch Trials,4046784,PG-13
Teenage Mutant Ninja Turtles: Out of the Shadows,3949660,PG-13
The Post,6294822,PG-13
Star Trek: The Motion Picture,79945,"PG,G"
The Pink Panther,383216,PG
Dracula,103874,R
Let's Be Cops,1924435,R
Bridge to Terabithia,398808,PG
Fried Green Tomatoes,101921,PG-13
Blade II,187738,R
Cheaper by the Dozen 2,452598,PG
Days of Thunder,99371,PG-13
Mr. Holland's Opus,113862,PG
The Descendants,1033575,R
Insidious: Chapter 2,2226417,PG-13
Wrath of the Titans,1646987,PG-13
Freddy vs. Jason,329101,R
Steel Magnolias,98384,PG
Up in the Air,1193138,R
The X Files,120902,PG-13
The Other Woman,2203939,PG-13
Cliffhanger,106582,R
Atlantis: The Lost Empire,230011,PG
Pinocchio,32910,G
Annabelle,3322940,R
Scooby-Doo 2: Monsters Unleashed,331632,PG
"Crazy, Stupid, Love.",1570728,PG-13
Birds of Prey,7713068,R
Ferdinand,3411444,PG
The Santa Clause 3: The Escape Clause,452681,G
The Poseidon Adventure,69113,PG
Tammy,2103254,R
Paranormal Activity 2,1536044,R
Green Book,6966692,PG-13
Dangerous Minds,112792,R
Cinderella,42332,G
Aliens,90605,R
The Expendables 2,1764651,R
Open Season,400717,PG
Anchorman: The Legend of Ron Burgundy,357413,PG-13
Stripes,83131,R
Brother Bear,328880,G
Real Steel,433035,PG-13
Entrapment,137494,PG-13
Alita: Battle Angel,437086,PG-13
Power Rangers,3717490,PG-13
The SpongeBob SquarePants Movie,345950,PG
Back to the Future Part III,99088,PG
Pokémon: The First Movie - Mewtwo Strikes Back,190641,G
The Hand that Rocks the Cradle,104389,R
Starsky & Hutch,335438,PG-13
Inside Man,454848,R
Waterworld,114898,PG-13
The Muppets,1204342,PG
Along Came Polly,343135,PG-13
Failure to Launch,427229,PG-13
Percy Jackson & the Olympians: The Lightning Thief,814255,PG
Taken 3,2446042,PG-13
The Trial of Billy Jack,72317,PG
Oblivion,1483013,PG-13
The Ugly Truth,1142988,R
Don't Breathe,4160708,R
Scream 3,134084,R
The Lone Ranger,1210819,PG-13
The Emperor's New Groove,120917,G
Father of the Bride,101862,PG
Terminator Genisys,1340138,PG-13
Mystic River,327056,R
"Legally Blonde 2: Red, White & Blonde",333780,PG-13
Planes,1691917,PG
Flightplan,408790,PG-13
RED,1245526,PG-13
Trading Places,86465,R
Space Jam,117705,PG
Space Cowboys,186566,PG-13
Think Like a Man,1621045,PG-13
Get Hard,2561572,R
Madea Goes to Jail,1142800,PG-13
The Town,840361,R
John Wick: Chapter 2,4425200,R
Blade Runner 2049,1856101,R
Star Trek: First Contact,117731,PG-13
The Client,109446,PG-13
Non-Stop,2024469,PG-13
When Harry Met Sally...,98635,R
Two Weeks Notice,313737,PG-13
Elysium,1535108,R
Flubber,119137,PG
Red Dragon,289765,R
Space Station 3D,290296,
Cats & Dogs,239395,PG
The Magnificent Seven,2404435,PG-13
The Bucket List,825232,PG-13
The Fighter,964517,R
Lady and the Tramp,48280,G
Tomorrowland,1964418,PG
The Ten Commandments,49833,G
America's Sweethearts,265029,PG-13
Flight,1907668,R
Master and Commander: The Far Side of the World,311113,PG-13
He's Just Not That Into You,1001508,PG-13
The Mask of Zorro,120746,PG-13
Maid in Manhattan,252076,PG-13
Beverly Hills Chihuahua,1014775,PG
Saturday Night Fever,76666,"R,PG"
"10,000 BC",443649,PG-13
Julie & Julia,1135503,PG-13
The Book of Eli,1037705,R
Date Night,1279935,PG-13
Flashdance,85549,R
The Color Purple,88939,PG-13
Meet the Robinsons,396555,G
Olympus Has Fallen,2302755,R
Hercules,119282,G
The Green Hornet,990407,PG-13
Die Hard with a Vengeance,112864,R
Gnomeo & Juliet,377981,G
You Don't Mess with the Zohan,960144,PG-13
Christopher Robin,4575576,PG
Passengers,1355644,PG-13
Parenthood,98067,PG-13
The Addams Family,1620981,PG
Se7en,114369,R
Edge of Tomorrow,1631867,PG-13
The Hunchback of Notre Dame,116583,G
Kingsman: The Golden Circle,4649466,R
Yogi Bear,1302067,PG
Cowboys & Aliens,409847,PG-13
Evan Almighty,413099,PG
Casper,112642,PG
Bad Teacher,1284575,R
Fifty Shades Freed,4477536,R
Shakespeare in Love,138097,R
Jumanji,113497,PG
Step Brothers,838283,R
A Wrinkle in Time,1620680,PG
Airport,65377,G
Million Dollar Baby,405159,PG-13
Scream 2,120082,R
The Equalizer,455944,R
This Is the End,1245492,R
Maverick,110478,PG
Gone in 60 Seconds,187078,PG-13
Journey to the Center of the Earth,373051,PG
Sleeping with the Enemy,102945,R
Pacific Rim,1663662,PG-13
The Goodbye Girl,76095,PG
Bad Grandpa,3063516,R
The Equalizer 2,3766354,R
Mary Poppins,58331,G
Annabelle: Creation,5140878,R
The Maze Runner,1790864,PG-13
The Conjuring 2,3065204,R
Butch Cassidy and the Sundance Kid,64115,"M,PG"
The Mummy: Tomb of the Dragon Emperor,859163,PG-13
In the Line of Fire,107206,R
The Girl with the Dragon Tattoo,1568346,R
Daredevil,287978,"R,PG-13"
American Pie,163651,R
The Aviator,338751,PG-13
The General's Daughter,144214,R
Murder on the Orient Express,3402236,PG-13
Bambi,34492,G
Just Go with It,1564367,PG-13
Jaws 2,77766,PG
The Lego Movie 2: The Second Part,3513498,PG
Scream,117571,R
The Expendables,1320253,R
Independence Day: Resurgence,1628841,PG-13
How to Lose a Guy in 10 Days,251127,PG-13
9 to 5,80319,PG
Every Which Way but Loose,77523,PG
The Italian Job,317740,PG-13
Kramer vs. Kramer,79417,PG
Love Story,66011,"GP,PG"
Miss Congeniality,212346,PG-13
Driving Miss Daisy,97239,PG
300: Rise of an Empire,1253863,R
Chicken Run,120630,G
GoldenEye,113189,PG-13
Indecent Proposal,107211,R
Black Swan,947798,R
Analyze This,122933,R
Captain Phillips,1535109,PG-13
Watchmen,409459,R
A League of Their Own,104694,PG
The Angry Birds Movie,1985949,PG
Batman & Robin,118688,PG-13
Pulp Fiction,110912,"R,NC-17"
Epic,848537,PG
Paranormal Activity,1179904,R
Baby Driver,3890160,R
Little Women,3281548,PG
Hop,1411704,PG
The Upside,1987680,PG-13
The Princess Diaries,247638,G
Superman II,81573,PG
Terms of Endearment,86425,PG
Ace Ventura: When Nature Calls,112281,PG-13
Black Hawk Down,265086,R
The Little Mermaid,97757,G
Spy Kids 3-D: Game Over,338459,PG
Doctor Zhivago,59113,"PG-13,PG"
Enemy of the State,120660,R
One Flew Over the Cuckoo's Nest,73486,R
The Hangover Part III,1951261,R
Twins,96320,PG
Face/Off,119094,R
Ghostbusters II,97428,PG
Spy Kids,227538,PG
It's Complicated,1230414,R
Dr. Dolittle 2,240462,PG
The Bourne Legacy,1194173,PG-13
Bad Moms,4651520,R
The Pacifier,395699,PG
The Addams Family,101272,PG-13
Magic Mike,1915581,R
Bolt,397892,PG
The Patriot,187393,R
The Village,368447,PG-13
Night at the Museum: Secret of the Tomb,2692250,PG
Wild Wild West,120891,PG-13
Maleficent: Mistress of Evil,4777008,PG
Dumbo,3861390,PG
Dodgeball: A True Underdog Story,364725,PG-13
Fifty Shades Darker,4465564,R
American Graffiti,69704,PG
The Karate Kid Part II,91326,PG
Girls Trip,3564472,R
Die Hard 2,99423,R
Big,94737,PG
Big Momma's House,208003,PG-13
Now You See Me,1670345,PG-13
Ford v Ferrari,1950186,PG-13
Blades of Glory,445934,PG-13
A Series of Unfortunate Events,339291,PG
Back to the Future Part II,96874,PG
Basic Instinct,103772,R
Salt,944835,PG-13
Total Recall,100802,R
The Sum of All Fears,164184,PG-13
On Golden Pond,82846,PG
The Break-Up,452594,PG-13
The Other Guys,1386588,PG-13
G-Force,436339,PG
Fahrenheit 9/11,361596,R
Hairspray,427327,PG
Walk the Line,358273,PG-13
Hook,102057,PG
Blazing Saddles,71230,R
Cloudy with a Chance of Meatballs 2,1985966,PG
The Mask,110475,"PG-13,PG"
I Now Pronounce You Chuck & Larry,762107,"R,PG-13"
Four Christmases,369436,PG-13
Van Helsing,338526,PG-13
Seabiscuit,329575,PG-13
Inglourious Basterds,361748,R
Janatha Garage,5946852,
The Devil Wears Prada,458352,PG-13
Mulan,120762,G
Cloudy with a Chance of Meatballs,844471,PG
Something's Gotta Give,337741,PG-13
The Fault in Our Stars,2582846,PG-13
Life of Pi,454876,PG
Rocky III,84602,PG
Sully,3263904,PG-13
The Vow,1606389,PG-13
Charlie's Angels,160127,PG-13
Tomorrow Never Dies,120347,PG-13
Terminator Salvation,438488,"R,PG-13"
Ocean's Twelve,349903,PG-13
Erin Brockovich,195685,R
Lone Survivor,1091191,R
The Truman Show,120382,PG
Mr. Deeds,280590,PG-13
Safe House,1599348,R
Sleepless in Seattle,108160,PG
Prometheus,1446714,R
Bee Movie,389790,PG
The Legend of Tarzan,918940,PG-13
Lucy,2872732,R
Smokey and the Bandit,76729,PG
The World Is Not Enough,143145,PG-13
2 Fast 2 Furious,322259,PG-13
Dumb and Dumber,109686,PG-13
Super 8,1650062,PG-13
Anchorman 2: The Legend Continues,1229340,"R,PG-13"
My Best Friend's Wedding,119738,PG-13
Central Intelligence,1489889,PG-13
Sweet Home Alabama,256415,PG-13
Bumblebee,4701182,PG-13
The Curious Case of Benjamin Button,421715,PG-13
Enchanted,461770,PG
"Honey, I Shrunk the Kids",97523,PG
The Silence of the Lambs,102926,R
Rio 2,2357291,G
Fantastic 4: Rise of the Silver Surfer,486576,PG
Lara Croft: Tomb Raider,146316,PG-13
The Last Airbender,938283,PG
Hulk,286716,PG-13
Close Encounters of the Third Kind,75860,PG
Minority Report,181689,PG-13
The Departed,407887,R
Silver Linings Playbook,1045658,R
